title,qid,url
Vilhelm Bjerknes,Q164389,https://en.wikipedia.org/wiki/Vilhelm_Bjerknes
William Bingham,Q2113530,https://en.wikipedia.org/wiki/William_Bingham
William Birdwood,Q336442,https://en.wikipedia.org/wiki/William_Birdwood
Alexander Blok,Q164765,https://en.wikipedia.org/wiki/Alexander_Blok
Alpha Blondy,Q323213,https://en.wikipedia.org/wiki/Alpha_Blondy
Art Blakey,Q311715,https://en.wikipedia.org/wiki/Art_Blakey
Benjamin Bloom,Q436017,https://en.wikipedia.org/wiki/Benjamin_Bloom
Billy Blanks,Q863030,https://en.wikipedia.org/wiki/Billy_Blanks
Blink-182,Q482477,https://en.wikipedia.org/wiki/Blink-182
Blondie (band),Q202741,https://en.wikipedia.org/wiki/Blondie_(band)
Carl Blegen,Q552469,https://en.wikipedia.org/wiki/Carl_Blegen
Carlo Blasis,Q944176,https://en.wikipedia.org/wiki/Carlo_Blasis
Cate Blanchett,Q80966,https://en.wikipedia.org/wiki/Cate_Blanchett
David Blaine,Q353983,https://en.wikipedia.org/wiki/David_Blaine
Dominique Blanc,Q271481,https://en.wikipedia.org/wiki/Dominique_Blanc
Edward Blount,Q3431800,https://en.wikipedia.org/wiki/Edward_Blount
Eugen Bleuler,Q115506,https://en.wikipedia.org/wiki/Eugen_Bleuler
Felix Bloch,Q123022,https://en.wikipedia.org/wiki/Felix_Bloch
Geoffrey Blainey,Q593424,https://en.wikipedia.org/wiki/Geoffrey_Blainey
George Blanda,Q980691,https://en.wikipedia.org/wiki/George_Blanda
Gregory Blaxland,Q962593,https://en.wikipedia.org/wiki/Gregory_Blaxland
Griselda Blanco,Q509644,https://en.wikipedia.org/wiki/Griselda_Blanco
Harold Bloom,Q345612,https://en.wikipedia.org/wiki/Harold_Bloom
James G. Blaine,Q448778,https://en.wikipedia.org/wiki/James_G._Blaine
Jean-Pierre Blanchard,Q366649,https://en.wikipedia.org/wiki/Jean-Pierre_Blanchard
John Insley Blair,Q6240832,https://en.wikipedia.org/wiki/John_Insley_Blair
Lee Blessing,Q6513094,https://en.wikipedia.org/wiki/Lee_Blessing
Leonard Bloomfield,Q215957,https://en.wikipedia.org/wiki/Leonard_Bloomfield
Louis Désiré Blanquart-Evrard,Q456697,https://en.wikipedia.org/wiki/Louis_Désiré_Blanquart-Evrard
Manuel Blanco Encalada,Q1331,https://en.wikipedia.org/wiki/Manuel_Blanco_Encalada
Marc Bloch,Q156585,https://en.wikipedia.org/wiki/Marc_Bloch
Martin Block,Q453930,https://en.wikipedia.org/wiki/Martin_Block
Mary Blair,Q231082,https://en.wikipedia.org/wiki/Mary_Blair
Mary J. Blige,Q228909,https://en.wikipedia.org/wiki/Mary_J._Blige
Maurice Blanchot,Q315210,https://en.wikipedia.org/wiki/Maurice_Blanchot
Mel Blanc,Q349690,https://en.wikipedia.org/wiki/Mel_Blanc
Michael Bloomberg,Q607,https://en.wikipedia.org/wiki/Michael_Bloomberg
Nicolaas Bloembergen,Q189987,https://en.wikipedia.org/wiki/Nicolaas_Bloembergen
Ninja (gamer),Q50825725,https://en.wikipedia.org/wiki/Ninja_(gamer)
Oleg Blokhin,Q186691,https://en.wikipedia.org/wiki/Oleg_Blokhin
Olivier Blanchard,Q241094,https://en.wikipedia.org/wiki/Olivier_Blanchard
Peter Blau,Q215834,https://en.wikipedia.org/wiki/Peter_Blau
Richard Blackwell,Q583690,https://en.wikipedia.org/wiki/Richard_Blackwell
Robert Blake (admiral),Q320959,https://en.wikipedia.org/wiki/Robert_Blake_(admiral)
Rubén Blades,Q474980,https://en.wikipedia.org/wiki/Rubén_Blades
Sepp Blatter,Q483437,https://en.wikipedia.org/wiki/Sepp_Blatter
Serge Blanco,Q1322456,https://en.wikipedia.org/wiki/Serge_Blanco
Sophie Blanchard,Q241755,https://en.wikipedia.org/wiki/Sophie_Blanchard
Steen Steensen Blicher,Q347953,https://en.wikipedia.org/wiki/Steen_Steensen_Blicher
Thomas Blamey,Q952813,https://en.wikipedia.org/wiki/Thomas_Blamey
Toe Blake,Q285583,https://en.wikipedia.org/wiki/Toe_Blake
Tony Blair,Q9545,https://en.wikipedia.org/wiki/Tony_Blair
Wolf Blitzer,Q49079,https://en.wikipedia.org/wiki/Wolf_Blitzer
Aage Bohr,Q103854,https://en.wikipedia.org/wiki/Aage_Bohr
Andrea Bocelli,Q42402,https://en.wikipedia.org/wiki/Andrea_Bocelli
Andrzej Bogusławski,Q4759583,https://en.wikipedia.org/wiki/Andrzej_Bogusławski
Anthony Blunt,Q508392,https://en.wikipedia.org/wiki/Anthony_Blunt
Arnold Böcklin,Q123071,https://en.wikipedia.org/wiki/Arnold_Böcklin
Arrigo Boito,Q219491,https://en.wikipedia.org/wiki/Arrigo_Boito
Barthélemy Boganda,Q346690,https://en.wikipedia.org/wiki/Barthélemy_Boganda
Blue Demon,Q885681,https://en.wikipedia.org/wiki/Blue_Demon
Blur (band),Q485820,https://en.wikipedia.org/wiki/Blur_(band)
BoA,Q232449,https://en.wikipedia.org/wiki/BoA
Bo Xilai,Q21822,https://en.wikipedia.org/wiki/Bo_Xilai
Bob Marley and the Wailers,Q2525354,https://en.wikipedia.org/wiki/Bob_Marley_and_the_Wailers
Bocchus I,Q530576,https://en.wikipedia.org/wiki/Bocchus_I
Bodawpaya,Q796571,https://en.wikipedia.org/wiki/Bodawpaya
Boethius,Q102851,https://en.wikipedia.org/wiki/Boethius
Bogd Khan,Q353547,https://en.wikipedia.org/wiki/Bogd_Khan
Bolesław III Wrymouth,Q53441,https://en.wikipedia.org/wiki/Bolesław_III_Wrymouth
Buddy Bolden,Q436176,https://en.wikipedia.org/wiki/Buddy_Bolden
Don Bluth,Q448957,https://en.wikipedia.org/wiki/Don_Bluth
Edward Bok,Q2913066,https://en.wikipedia.org/wiki/Edward_Bok
Emil du Bois-Reymond,Q76571,https://en.wikipedia.org/wiki/Emil_du_Bois-Reymond
Ettore Boiardi,Q2961974,https://en.wikipedia.org/wiki/Ettore_Boiardi
Fedor von Bock,Q70534,https://en.wikipedia.org/wiki/Fedor_von_Bock
Gebhard Leberecht von Blücher,Q153522,https://en.wikipedia.org/wiki/Gebhard_Leberecht_von_Blücher
Guion Bluford,Q528943,https://en.wikipedia.org/wiki/Guion_Bluford
Gustave Boissonade,Q3121377,https://en.wikipedia.org/wiki/Gustave_Boissonade
Hendrik Wade Bode,Q714462,https://en.wikipedia.org/wiki/Hendrik_Wade_Bode
Heston Blumenthal,Q1616078,https://en.wikipedia.org/wiki/Heston_Blumenthal
Jakob Böhme,Q77017,https://en.wikipedia.org/wiki/Jakob_Böhme
Jean-Bédel Bokassa,Q162708,https://en.wikipedia.org/wiki/Jean-Bédel_Bokassa
Jean Bodin,Q190944,https://en.wikipedia.org/wiki/Jean_Bodin
Johann Friedrich Blumenbach,Q58588,https://en.wikipedia.org/wiki/Johann_Friedrich_Blumenbach
John C. Bogle,Q504824,https://en.wikipedia.org/wiki/John_C._Bogle
Judy Blume,Q441214,https://en.wikipedia.org/wiki/Judy_Blume
Karl Böhm,Q84241,https://en.wikipedia.org/wiki/Karl_Böhm
Kurtis Blow,Q961447,https://en.wikipedia.org/wiki/Kurtis_Blow
Leonhard Graf von Blumenthal,Q69748,https://en.wikipedia.org/wiki/Leonhard_Graf_von_Blumenthal
Luigi Boccherini,Q189766,https://en.wikipedia.org/wiki/Luigi_Boccherini
Léon Blum,Q18434,https://en.wikipedia.org/wiki/Léon_Blum
Matteo Maria Boiardo,Q319557,https://en.wikipedia.org/wiki/Matteo_Maria_Boiardo
Mohammad Ali Bogra,Q469875,https://en.wikipedia.org/wiki/Mohammad_Ali_Bogra
Nicolas Boileau-Despréaux,Q188857,https://en.wikipedia.org/wiki/Nicolas_Boileau-Despréaux
Paul Bocuse,Q8159,https://en.wikipedia.org/wiki/Paul_Bocuse
Peter Bogdanovich,Q158250,https://en.wikipedia.org/wiki/Peter_Bogdanovich
Roberto Bolaño,Q297532,https://en.wikipedia.org/wiki/Roberto_Bolaño
Sergei Bodrov Jr.,Q508904,https://en.wikipedia.org/wiki/Sergei_Bodrov_Jr.
Umberto Boccioni,Q152797,https://en.wikipedia.org/wiki/Umberto_Boccioni
Vasily Blyukher,Q48129,https://en.wikipedia.org/wiki/Vasily_Blyukher
Wilfrid Scawen Blunt,Q706891,https://en.wikipedia.org/wiki/Wilfrid_Scawen_Blunt
William E. Boeing,Q214826,https://en.wikipedia.org/wiki/William_E._Boeing
Aimé Bonpland,Q405702,https://en.wikipedia.org/wiki/Aimé_Bonpland
Alan Bond,Q550179,https://en.wikipedia.org/wiki/Alan_Bond
Ali Bongo,Q57521,https://en.wikipedia.org/wiki/Ali_Bongo
Allan Border,Q1392194,https://en.wikipedia.org/wiki/Allan_Border
Andrés Bonifacio,Q313604,https://en.wikipedia.org/wiki/Andrés_Bonifacio
Anne Boleyn,Q80823,https://en.wikipedia.org/wiki/Anne_Boleyn
Anne Bonny,Q231549,https://en.wikipedia.org/wiki/Anne_Bonny
Barry Bonds,Q314712,https://en.wikipedia.org/wiki/Barry_Bonds
Benjamin Bonneville,Q2896167,https://en.wikipedia.org/wiki/Benjamin_Bonneville
Bernard Bolzano,Q184735,https://en.wikipedia.org/wiki/Bernard_Bolzano
Bon Jovi,Q259254,https://en.wikipedia.org/wiki/Bon_Jovi
Boney M.,Q156298,https://en.wikipedia.org/wiki/Boney_M.
Bong Joon Ho,Q495980,https://en.wikipedia.org/wiki/Bong_Joon_Ho
Bonnie and Clyde,Q219937,https://en.wikipedia.org/wiki/Bonnie_and_Clyde
Bono,Q834621,https://en.wikipedia.org/wiki/Bono
Boogie Down Productions,Q892968,https://en.wikipedia.org/wiki/Boogie_Down_Productions
Booker T. & the M.G.'s,Q893007,https://en.wikipedia.org/wiki/Booker_T._&_the_M.G.'s
Daniel Boone,Q316661,https://en.wikipedia.org/wiki/Daniel_Boone
Daniel J. Boorstin,Q551252,https://en.wikipedia.org/wiki/Daniel_J._Boorstin
Dmitri Bondarenko,Q4093196,https://en.wikipedia.org/wiki/Dmitri_Bondarenko
Edwin Booth,Q798506,https://en.wikipedia.org/wiki/Edwin_Booth
Faustina Bordoni,Q267651,https://en.wikipedia.org/wiki/Faustina_Bordoni
Franz Bopp,Q76934,https://en.wikipedia.org/wiki/Franz_Bopp
Hassanal Bolkiah,Q57327,https://en.wikipedia.org/wiki/Hassanal_Bolkiah
Heinrich Böll,Q42747,https://en.wikipedia.org/wiki/Heinrich_Böll
Hubert Cecil Booth,Q339865,https://en.wikipedia.org/wiki/Hubert_Cecil_Booth
Jair Bolsonaro,Q10304982,https://en.wikipedia.org/wiki/Jair_Bolsonaro
James Bond (ornithologist),Q241031,https://en.wikipedia.org/wiki/James_Bond_(ornithologist)
John Boorman,Q55277,https://en.wikipedia.org/wiki/John_Boorman
John Wilkes Booth,Q180914,https://en.wikipedia.org/wiki/John_Wilkes_Booth
Joseph Bonanno,Q709936,https://en.wikipedia.org/wiki/Joseph_Bonanno
Joseph Bonaparte,Q7726,https://en.wikipedia.org/wiki/Joseph_Bonaparte
Juan María Bordaberry,Q313531,https://en.wikipedia.org/wiki/Juan_María_Bordaberry
Junius Brutus Booth,Q684358,https://en.wikipedia.org/wiki/Junius_Brutus_Booth
János Bolyai,Q16924,https://en.wikipedia.org/wiki/János_Bolyai
Lizzie Borden,Q240496,https://en.wikipedia.org/wiki/Lizzie_Borden
Murray Bookchin,Q315910,https://en.wikipedia.org/wiki/Murray_Bookchin
Napoleon II,Q7723,https://en.wikipedia.org/wiki/Napoleon_II
Nick Bollettieri,Q82335,https://en.wikipedia.org/wiki/Nick_Bollettieri
Omar Bongo,Q172083,https://en.wikipedia.org/wiki/Omar_Bongo
Paolo Bonolis,Q2050319,https://en.wikipedia.org/wiki/Paolo_Bonolis
Raichand Boral,Q7283700,https://en.wikipedia.org/wiki/Raichand_Boral
Robert Borden,Q128655,https://en.wikipedia.org/wiki/Robert_Borden
Roberta Bondar,Q258385,https://en.wikipedia.org/wiki/Roberta_Bondar
Rosa Bonheur,Q241732,https://en.wikipedia.org/wiki/Rosa_Bonheur
Sergei Bondarchuk,Q55190,https://en.wikipedia.org/wiki/Sergei_Bondarchuk
Shirley Booth,Q253308,https://en.wikipedia.org/wiki/Shirley_Booth
Walter Bonatti,Q53729,https://en.wikipedia.org/wiki/Walter_Bonatti
William Bolts,Q5581330,https://en.wikipedia.org/wiki/William_Bolts
William Booth,Q309882,https://en.wikipedia.org/wiki/William_Booth
Alexander Borodin,Q164004,https://en.wikipedia.org/wiki/Alexander_Borodin
Bernard Bosanquet (philosopher),Q822329,https://en.wikipedia.org/wiki/Bernard_Bosanquet_(philosopher)
Bertran de Born,Q4510,https://en.wikipedia.org/wiki/Bertran_de_Born
Björn Borg,Q104506,https://en.wikipedia.org/wiki/Björn_Borg
"Bořivoj I, Duke of Bohemia",Q360116,"https://en.wikipedia.org/wiki/Bořivoj_I,_Duke_of_Bohemia"
Brian Boru,Q272498,https://en.wikipedia.org/wiki/Brian_Boru
Carl Bosch,Q76606,https://en.wikipedia.org/wiki/Carl_Bosch
David Bordwell,Q638397,https://en.wikipedia.org/wiki/David_Bordwell
Ernest Borgnine,Q102551,https://en.wikipedia.org/wiki/Ernest_Borgnine
Eugène Boudin,Q212600,https://en.wikipedia.org/wiki/Eugène_Boudin
Fernando Botero,Q272877,https://en.wikipedia.org/wiki/Fernando_Botero
Francesco Borromini,Q123150,https://en.wikipedia.org/wiki/Francesco_Borromini
Frank Borman,Q18762,https://en.wikipedia.org/wiki/Frank_Borman
Frank Borzage,Q369190,https://en.wikipedia.org/wiki/Frank_Borzage
François Boucher,Q180932,https://en.wikipedia.org/wiki/François_Boucher
Gabriel Boric,Q16297876,https://en.wikipedia.org/wiki/Gabriel_Boric
George Albert Boulenger,Q435731,https://en.wikipedia.org/wiki/George_Albert_Boulenger
Giovanni Bottesini,Q354101,https://en.wikipedia.org/wiki/Giovanni_Bottesini
Gloria Borger,Q5571332,https://en.wikipedia.org/wiki/Gloria_Borger
Gutzon Borglum,Q336432,https://en.wikipedia.org/wiki/Gutzon_Borglum
Hugo Boss (businessman),Q63219,https://en.wikipedia.org/wiki/Hugo_Boss_(businessman)
Ian Botham,Q982121,https://en.wikipedia.org/wiki/Ian_Botham
Jacques-Bénigne Bossuet,Q294100,https://en.wikipedia.org/wiki/Jacques-Bénigne_Bossuet
Jagadish Chandra Bose,Q314267,https://en.wikipedia.org/wiki/Jagadish_Chandra_Bose
James Boswell,Q335060,https://en.wikipedia.org/wiki/James_Boswell
Laskarina Bouboulina,Q237429,https://en.wikipedia.org/wiki/Laskarina_Bouboulina
Leonard Bosack,Q3229666,https://en.wikipedia.org/wiki/Leonard_Bosack
Louis Antoine de Bougainville,Q153911,https://en.wikipedia.org/wiki/Louis_Antoine_de_Bougainville
Louis Botha,Q159397,https://en.wikipedia.org/wiki/Louis_Botha
Lucien Bouchard,Q1873388,https://en.wikipedia.org/wiki/Lucien_Bouchard
Martin Bormann,Q76367,https://en.wikipedia.org/wiki/Martin_Bormann
Mike Bossy,Q372804,https://en.wikipedia.org/wiki/Mike_Bossy
Mikhail Botvinnik,Q178865,https://en.wikipedia.org/wiki/Mikhail_Botvinnik
Mohamed Bouazizi,Q214088,https://en.wikipedia.org/wiki/Mohamed_Bouazizi
Mohamed Boudiaf,Q314691,https://en.wikipedia.org/wiki/Mohamed_Boudiaf
Nandalal Bose,Q3348980,https://en.wikipedia.org/wiki/Nandalal_Bose
Nick Bostrom,Q460475,https://en.wikipedia.org/wiki/Nick_Bostrom
P. W. Botha,Q212286,https://en.wikipedia.org/wiki/P._W._Botha
Paolo Borsellino,Q312302,https://en.wikipedia.org/wiki/Paolo_Borsellino
Robert Bork,Q1365780,https://en.wikipedia.org/wiki/Robert_Bork
Robert Bosch,Q71032,https://en.wikipedia.org/wiki/Robert_Bosch
Rodrigo Borja Cevallos,Q743354,https://en.wikipedia.org/wiki/Rodrigo_Borja_Cevallos
Roger Joseph Boscovich,Q310757,https://en.wikipedia.org/wiki/Roger_Joseph_Boscovich
Satyendra Nath Bose,Q45789,https://en.wikipedia.org/wiki/Satyendra_Nath_Bose
Svetozar Boroević,Q93363,https://en.wikipedia.org/wiki/Svetozar_Boroević
The Boswell Sisters,Q894612,https://en.wikipedia.org/wiki/The_Boswell_Sisters
Victor Borge,Q251417,https://en.wikipedia.org/wiki/Victor_Borge
Walther Bothe,Q76474,https://en.wikipedia.org/wiki/Walther_Bothe
William-Adolphe Bouguereau,Q483992,https://en.wikipedia.org/wiki/William-Adolphe_Bouguereau
Émile Borel,Q154356,https://en.wikipedia.org/wiki/Émile_Borel
Abdelaziz Bouteflika,Q57308,https://en.wikipedia.org/wiki/Abdelaziz_Bouteflika
Andrew Bradford,Q4756409,https://en.wikipedia.org/wiki/Andrew_Bradford
André-Charles Boulle,Q128964,https://en.wikipedia.org/wiki/André-Charles_Boulle
Angelique Boyer,Q1262572,https://en.wikipedia.org/wiki/Angelique_Boyer
Anne Bracegirdle,Q750975,https://en.wikipedia.org/wiki/Anne_Bracegirdle
Anthony Bourdain,Q426582,https://en.wikipedia.org/wiki/Anthony_Bourdain
Antoine Bourdelle,Q314350,https://en.wikipedia.org/wiki/Antoine_Bourdelle
August Bournonville,Q448812,https://en.wikipedia.org/wiki/August_Bournonville
Beastie Boys,Q214039,https://en.wikipedia.org/wiki/Beastie_Boys
Bill Bowerman,Q861967,https://en.wikipedia.org/wiki/Bill_Bowerman
Bob Bowman (coach),Q2907594,https://en.wikipedia.org/wiki/Bob_Bowman_(coach)
Bourvil,Q2750,https://en.wikipedia.org/wiki/Bourvil
Boutros Boutros-Ghali,Q1257,https://en.wikipedia.org/wiki/Boutros_Boutros-Ghali
Boyz II Men,Q651231,https://en.wikipedia.org/wiki/Boyz_II_Men
Caleb Bradham,Q706204,https://en.wikipedia.org/wiki/Caleb_Bradham
Charles Boycott,Q455534,https://en.wikipedia.org/wiki/Charles_Boycott
Charles Boyer,Q105987,https://en.wikipedia.org/wiki/Charles_Boyer
Charles Bradlaugh,Q387458,https://en.wikipedia.org/wiki/Charles_Bradlaugh
Charles X of France,Q7758,https://en.wikipedia.org/wiki/Charles_X_of_France
Clara Bow,Q234640,https://en.wikipedia.org/wiki/Clara_Bow
Danny Boyle,Q134867,https://en.wikipedia.org/wiki/Danny_Boyle
Dési Bouterse,Q57667,https://en.wikipedia.org/wiki/Dési_Bouterse
Ed Bradley,Q766913,https://en.wikipedia.org/wiki/Ed_Bradley
F. H. Bradley,Q350236,https://en.wikipedia.org/wiki/F._H._Bradley
François Bozizé,Q57452,https://en.wikipedia.org/wiki/François_Bozizé
Geoffrey Boycott,Q3528190,https://en.wikipedia.org/wiki/Geoffrey_Boycott
George E. P. Box,Q957661,https://en.wikipedia.org/wiki/George_E._P._Box
Habib Bourguiba,Q643348,https://en.wikipedia.org/wiki/Habib_Bourguiba
Houari Boumédiène,Q310855,https://en.wikipedia.org/wiki/Houari_Boumédiène
Jack Brabham,Q2125,https://en.wikipedia.org/wiki/Jack_Brabham
James Bowie,Q433657,https://en.wikipedia.org/wiki/James_Bowie
Jean-Pierre Boyer,Q449421,https://en.wikipedia.org/wiki/Jean-Pierre_Boyer
John Bowlby,Q128868,https://en.wikipedia.org/wiki/John_Bowlby
John Bowring,Q332508,https://en.wikipedia.org/wiki/John_Bowring
Josephine Bradley,Q15441379,https://en.wikipedia.org/wiki/Josephine_Bradley
Louise Bourgeois,Q159409,https://en.wikipedia.org/wiki/Louise_Bourgeois
Louise Boursier,Q1623082,https://en.wikipedia.org/wiki/Louise_Boursier
Margaret Bourke-White,Q238364,https://en.wikipedia.org/wiki/Margaret_Bourke-White
Marion Zimmer Bradley,Q465179,https://en.wikipedia.org/wiki/Marion_Zimmer_Bradley
Marjorie Bowen,Q536979,https://en.wikipedia.org/wiki/Marjorie_Bowen
Matthew Boulton,Q469269,https://en.wikipedia.org/wiki/Matthew_Boulton
Matthew Bourne,Q1139570,https://en.wikipedia.org/wiki/Matthew_Bourne
Nicholas Bourbon (the elder),Q3340138,https://en.wikipedia.org/wiki/Nicholas_Bourbon_(the_elder)
Q. David Bowers,Q7265328,https://en.wikipedia.org/wiki/Q._David_Bowers
Ray Bourque,Q715566,https://en.wikipedia.org/wiki/Ray_Bourque
Scotty Bowman,Q920331,https://en.wikipedia.org/wiki/Scotty_Bowman
Steven Bradbury,Q371914,https://en.wikipedia.org/wiki/Steven_Bradbury
Viktor Bout,Q314650,https://en.wikipedia.org/wiki/Viktor_Bout
Willard Boyle,Q73058,https://en.wikipedia.org/wiki/Willard_Boyle
William Bradford (governor),Q1210370,https://en.wikipedia.org/wiki/William_Bradford_(governor)
Alice Brady,Q233856,https://en.wikipedia.org/wiki/Alice_Brady
Anders Behring Breivik,Q44220,https://en.wikipedia.org/wiki/Anders_Behring_Breivik
Andrew Breitbart,Q503917,https://en.wikipedia.org/wiki/Andrew_Breitbart
Anne Bradstreet,Q242332,https://en.wikipedia.org/wiki/Anne_Bradstreet
Anthony Braxton,Q572924,https://en.wikipedia.org/wiki/Anthony_Braxton
Arno Breker,Q61055,https://en.wikipedia.org/wiki/Arno_Breker
Bodil Branner,Q12303959,https://en.wikipedia.org/wiki/Bodil_Branner
Branwell Brontë,Q454616,https://en.wikipedia.org/wiki/Branwell_Brontë
Catherine Breillat,Q289054,https://en.wikipedia.org/wiki/Catherine_Breillat
Cecilia Brækhus,Q292783,https://en.wikipedia.org/wiki/Cecilia_Brækhus
Christian Wilhelm Braune,Q100828,https://en.wikipedia.org/wiki/Christian_Wilhelm_Braune
Dennis Brain,Q919550,https://en.wikipedia.org/wiki/Dennis_Brain
Donato Bramante,Q7793,https://en.wikipedia.org/wiki/Donato_Bramante
Eugénie Brazier,Q2856817,https://en.wikipedia.org/wiki/Eugénie_Brazier
Eva Braun,Q76433,https://en.wikipedia.org/wiki/Eva_Braun
Georges Braque,Q153793,https://en.wikipedia.org/wiki/Georges_Braque
Goran Bregović,Q193273,https://en.wikipedia.org/wiki/Goran_Bregović
Jacques Brel,Q1666,https://en.wikipedia.org/wiki/Jacques_Brel
James Braid (golfer),Q1256718,https://en.wikipedia.org/wiki/James_Braid_(golfer)
James Braid (surgeon),Q675789,https://en.wikipedia.org/wiki/James_Braid_(surgeon)
James Braidwood,Q6130162,https://en.wikipedia.org/wiki/James_Braidwood
James Henry Breasted,Q365982,https://en.wikipedia.org/wiki/James_Henry_Breasted
John Braine,Q725344,https://en.wikipedia.org/wiki/John_Braine
John C. Breckinridge,Q273212,https://en.wikipedia.org/wiki/John_C._Breckinridge
Joseph Brant,Q505146,https://en.wikipedia.org/wiki/Joseph_Brant
Julian Bream,Q453583,https://en.wikipedia.org/wiki/Julian_Bream
Karl Ferdinand Braun,Q57077,https://en.wikipedia.org/wiki/Karl_Ferdinand_Braun
Kenneth Branagh,Q55294,https://en.wikipedia.org/wiki/Kenneth_Branagh
Lawrence Bragg,Q131729,https://en.wikipedia.org/wiki/Lawrence_Bragg
Louis Brandeis,Q520840,https://en.wikipedia.org/wiki/Louis_Brandeis
Mathew Brady,Q187850,https://en.wikipedia.org/wiki/Mathew_Brady
Michael the Brave,Q118755,https://en.wikipedia.org/wiki/Michael_the_Brave
Milton Bradley,Q1651497,https://en.wikipedia.org/wiki/Milton_Bradley
Naftule Brandwein,Q1351126,https://en.wikipedia.org/wiki/Naftule_Brandwein
Omar Bradley,Q207955,https://en.wikipedia.org/wiki/Omar_Bradley
Pierre Savorgnan de Brazza,Q319834,https://en.wikipedia.org/wiki/Pierre_Savorgnan_de_Brazza
Randolph L. Braham,Q2919282,https://en.wikipedia.org/wiki/Randolph_L._Braham
Richard Branson,Q194419,https://en.wikipedia.org/wiki/Richard_Branson
Ross Brawn,Q173140,https://en.wikipedia.org/wiki/Ross_Brawn
Samuel Brannan,Q936075,https://en.wikipedia.org/wiki/Samuel_Brannan
Stan Brakhage,Q698676,https://en.wikipedia.org/wiki/Stan_Brakhage
Stewart Brand,Q971994,https://en.wikipedia.org/wiki/Stewart_Brand
Stéphane Breitwieser,Q724396,https://en.wikipedia.org/wiki/Stéphane_Breitwieser
Sônia Braga,Q238993,https://en.wikipedia.org/wiki/Sônia_Braga
